ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD,DURACIÓN_RESTANTE_CONTRATO,"CALIDAD_CONECTIVIDAD (0=BAJA, 0.5=MEDIA, 1=ALTA)",ZONA_NUM,OPERADOR_NUM,PROYECTO_NUM,MUNICIPIO_NUM,ESTADO_NUM
10.0,2024-09-06,5804881262.0,-74217083801.0,-211,0.5,0,3,3,58,1
10.0,2024-09-06,5.12733811,-73.37569363,-211,0.5,0,3,3,59,1
10.0,2024-09-06,5.799879,-72.99916,-211,0.5,0,3,3,60,1
10.0,2024-09-06,5.79931629,-73.11056823,-211,0.5,0,3,3,61,1
10.0,2024-09-06,5.402412,-72.606526,-211,0.5,0,3,3,62,1
10.0,2024-09-06,6449368180.0,-72439356630.0,-211,0.5,0,3,3,63,1
10.0,2024-09-06,5624899.0,-73954254.0,-211,0.5,0,3,3,64,1
10.0,2024-09-06,5.604274,-72.458606,-211,0.5,0,3,3,65,1
10.0,2024-09-06,6.010161593,-72.774192129,-211,0.5,0,3,3,66,1
10.0,2024-09-06,5.527903042,-72.056128269,-211,0.5,0,3,3,67,1
10.0,2024-09-06,5.77253,-72.50385,-211,0.5,0,3,3,68,1
10.0,2024-09-06,6224505600.0,-74563463700.0,-211,0.5,0,3,3,69,1
10.0,2024-09-06,5.529278,-74.139972,-211,0.5,0,3,3,70,1
10.0,2024-09-06,5.3692,-73.3397,-211,0.5,0,3,3,71,1
10.0,2024-09-06,5.438347,-73.660896,-211,0.5,0,3,3,72,1
10.0,2024-09-06,5.321665755,-73.229908497,-211,0.5,0,3,3,73,1
10.0,2024-09-06,5.658982,-73.781197,-211,0.5,0,3,3,74,1
10.0,2024-09-06,5.558245,-73.554459,-211,0.5,0,3,3,75,1
10.0,2024-09-06,5.79931629,-73.50294102,-211,0.5,0,3,3,76,1
10.0,2024-09-06,5.20098217,-73.10010696,-211,0.5,0,3,3,77,1
10.0,2024-09-06,5956362724304199.0,-7354341888427734.0,-211,0.5,0,3,3,78,1
10.0,2024-09-06,4.819954302,-73.166779947,-211,0.5,0,3,3,79,1
10.0,2024-09-06,6.403899,-72.583547,-211,0.5,0,3,3,80,1
10.0,2024-09-06,5499559.0,-73753250.0,-211,0.5,0,3,3,81,1
10.0,2024-09-06,5690384.0,-74070175.0,-211,0.5,0,3,3,82,1
10.0,2024-09-06,4.759252025,-73.193046697,-211,0.5,0,3,3,83,1
10.0,2024-09-06,5.891625223,-73.001531944,-211,0.5,0,3,3,84,1
10.0,2024-09-06,5.732861,-73.588889,-211,0.5,0,3,3,85,1
10.0,2024-09-06,6036129.0,-73507256.0,-211,0.5,0,3,3,86,1
10.0,2024-09-06,6.10231576,-72.67598378,-211,0.5,0,3,3,87,1
10.0,2024-09-06,6.075348777,-72.723929201,-211,0.5,0,3,3,88,1
10.0,2024-09-06,5.51304533,73.22443271,-211,0.5,0,3,3,89,1
10.0,2024-09-06,6.333754,-72.662153,-211,0.5,0,3,3,90,1
10.0,2024-09-06,5.998512,-72.676955,-211,0.5,0,3,3,91,1
10.0,2024-09-06,6.022963,-72.598839,-211,0.5,0,3,3,92,1
10.0,2024-09-06,4.9542206,-73.41740704,-211,0.5,0,3,3,94,1
10.0,2024-09-06,5.565327249,-73.429102907,-211,0.5,0,3,3,95,1
10.0,2024-09-06,5.481530556,-73.330611111,-211,0.5,0,3,3,96,1
10.0,2024-09-06,5.78751721,-73.22326358,-211,0.5,0,3,3,97,1
10.0,2024-09-06,6.224572,-72.67601,-211,0.5,0,3,3,98,1
10.0,2024-09-06,5.67922,-73.6378245,-211,0.5,0,3,3,99,1
10.0,2024-09-06,5045466536.0,-73.419897637,-211,0.5,0,3,3,100,1
10.0,2024-09-06,5.765384914,-72.863671514,-211,0.5,0,3,3,101,1
10.0,2024-09-06,49.0197418,-73.32403377,-211,0.5,0,3,3,102,1
10.0,2024-09-06,5.31437713,-73.41631488,-211,0.5,0,3,3,103,1
10.0,2024-09-06,5.59727527,-73.63974685,-211,0.5,0,3,3,105,1
10.0,2024-09-06,6.44701965,-72.71320899,-211,0.5,0,3,3,106,1
10.0,2024-09-06,5.590027,-73.16119,-211,0.5,0,3,3,107,1
10.0,2024-09-06,5.881459,-73.490357,-211,0.5,0,3,3,108,1
10.0,2024-09-06,5.765384914,-72.863671514,-211,0.5,0,3,3,109,1
10.0,2024-09-06,5.517975181,-73.036343303,-211,0.5,0,3,3,110,1
10.0,2024-09-06,5.719852,-73.937767,-211,0.5,0,3,3,112,1
10.0,2024-09-06,5.283117926,-73.497648757,-211,0.5,0,3,3,113,1
10.0,2024-09-06,5.016294899,-73.208046016,-211,0.5,0,3,3,114,1
10.0,2024-09-06,6.100444,-72.866432,-211,0.5,0,3,3,115,1
10.0,2024-09-06,5.24048963,-73.48596494,-211,0.5,0,3,3,116,1
10.0,2024-09-06,5.401307,-73.47079,-211,0.5,0,3,3,117,1
10.0,2024-09-06,5.64183108,-73.56595983,-211,0.5,0,3,3,118,1
10.0,2024-09-06,5.423440348,-73.277231237,-211,0.5,0,3,3,119,1
10.0,2024-09-06,5.314569228,-73.122280494,-211,0.5,0,3,3,120,1
